Date;Location;MinTemp;MaxTemp;Rainfall;Evaporation;Sunshine;WindGustDir;WindGustSpeed;WindDir9am;WindDir3pm;WindSpeed9am;WindSpeed3pm;Humidity9am;Humidity3pm;Pressure9am;Pressure3pm;Cloud9am;Cloud3pm;Temp9am;Temp3pm;RainToday;RISK_MM;RainTomorrow
05.12.2015;Cobar;21.2;35.8;0;12;NA;ENE;31;NE;ENE;17;13;30;NA;1018.7;1014.3;1;2;26.5;35.1;No;0;No
16.05.2017;Cobar;04.3;21.5;0;NA;NA;WNW;17;SSE;SE;7;9;50;19;1020.1;1017;NA;NA;11.2;20.4;No;0;No
18.01.2011;CoffsHarbour;21.4;26.8;0;05.6;02.9;SW;35;S;E;20;13;78;70;1005.4;1005.4;7;8;25.1;25.9;No;0.2;No
08.03.2009;BadgerysCreek;17.4;25.1;0;NA;NA;SSE;37;SSW;SSE;13;22;80;66;1018.5;1018.8;NA;NA;20.4;23.7;No;12.4;Yes
11.12.2015;Cobar;20.6;32.4;0;17.4;NA;SW;57;SW;WSW;20;31;21;20;1010.5;1010.9;1;7;27.3;28.7;No;0;No
23.10.2010;BadgerysCreek;10.5;28.5;02.2;NA;NA;WSW;48;NA;W;0;24;74;52;1017.2;1014.3;NA;NA;18.4;23.1;Yes;4;Yes
27.11.2012;BadgerysCreek;19.2;25.2;02.4;NA;NA;SSW;26;S;ENE;6;11;82;71;1014.2;1014.3;NA;NA;21.7;24;Yes;10;Yes
13.10.2009;Albury;06.6;17.7;2;NA;NA;N;50;N;NW;17;30;70;71;1001.9;997.6;7;6;10.8;14.8;Yes;7;Yes
25.04.2009;CoffsHarbour;18.5;28.6;0;02.4;09.8;NW;39;NW;S;20;17;53;50;1007;1004.1;0;0;24.2;26.6;No;0;No
31.12.2009;CoffsHarbour;19.5;25.4;38.8;01.4;1;SSW;20;WSW;SE;9;9;85;80;1019.3;1017.4;8;7;22.7;24.9;Yes;0;No
22.05.2016;Albury;05.3;21.8;0;NA;NA;E;20;ENE;E;2;13;81;55;1023.7;1018.1;NA;NA;11.9;21.4;No;3;Yes
07.04.2010;CoffsHarbour;19.7;25;0;02.2;1;N;41;NNW;N;24;24;67;60;1019.8;1016.3;8;8;22.2;24.7;No;0;No
17.11.2013;BadgerysCreek;13.8;17.6;04.2;NA;NA;SSW;33;S;SW;19;15;75;81;1016.1;1015.2;NA;NA;15.8;16.6;Yes;06.4;Yes
14.02.2009;BadgerysCreek;14.6;18.1;21.2;NA;NA;S;30;SW;SSE;19;15;94;92;1023.6;1019.9;NA;NA;15;16.5;Yes;36;Yes
18.07.2011;Albury;08.4;11;08.8;NA;NA;WNW;33;W;N;17;7;92;85;1018.8;1018.3;8;8;08.6;08.6;Yes;01.8;Yes
23.08.2012;BadgerysCreek;07.8;28.8;0;NA;NA;NNW;76;WNW;NW;17;31;51;34;1009.8;1005.7;NA;NA;21;25.4;No;3;Yes
07.03.2016;Cobar;22.6;37.4;0;33.2;NA;NE;35;NNE;NE;22;17;33;17;1017.9;1015.2;1;1;27.4;36.7;No;0;No
27.05.2011;CoffsHarbour;08.9;20.6;0;02.4;09.5;SW;31;W;SSE;11;19;61;51;1018.3;1015.9;1;1;18.3;19.4;No;0;No
19.02.2014;BadgerysCreek;19.2;23.1;0;NA;NA;NW;19;NNE;W;7;6;93;93;1004.7;1002.2;NA;NA;21.4;21.8;No;29.4;Yes
13.09.2009;CoffsHarbour;09.1;25.6;0;04.2;11.1;NNE;56;N;NNE;4;41;37;58;1023.7;1019.8;0;0;22.7;22;No;0;No
10.01.2015;BadgerysCreek;20.8;30.1;0;NA;NA;NW;54;SSW;NE;6;9;83;58;1010.7;1008.4;NA;NA;23.3;29.9;No;30.4;Yes
14.03.2009;BadgerysCreek;15.1;28.8;0;NA;NA;NW;70;NA;N;0;15;96;62;1015.2;1010.1;NA;NA;18.8;27.2;No;24.6;Yes
27.03.2011;CoffsHarbour;18.5;24.7;0;07.8;07.5;SW;48;SW;SSW;28;30;61;57;1022;1021.4;3;6;21.2;22.5;No;2;Yes
06.07.2009;CoffsHarbour;03.7;18.8;0;02.2;06.8;NNW;35;W;N;7;19;69;47;1021.2;1018.2;6;6;12.8;16.8;No;0;No
13.07.2010;CoffsHarbour;10.6;22.4;0.4;0.8;07.4;N;41;N;NNE;6;20;86;82;1021.4;1017.2;4;7;17.1;19.8;No;0;No
26.01.2012;BadgerysCreek;19.5;27.3;61.4;NA;NA;E;41;S;ENE;9;11;92;71;1014.3;1013.1;NA;NA;22.3;26.5;Yes;8;Yes
24.07.2010;CoffsHarbour;09.6;18.6;0;02.2;05.5;S;30;WSW;S;13;22;63;63;1029.2;1026.2;7;3;15.5;17.7;No;01.4;Yes
20.03.2013;Albury;09.9;28.6;0;NA;NA;WSW;46;SSE;ENE;2;20;59;33;1023.5;1018;NA;6;15.3;27;No;02.6;Yes
28.02.2012;BadgerysCreek;21.7;30.3;0;NA;NA;WSW;31;N;W;6;9;84;53;1013.4;1011.2;NA;NA;24;29.6;No;06.2;Yes
01.08.2010;CoffsHarbour;7;19.8;2;2;10.2;NA;NA;W;NE;4;13;68;41;1022.4;1018.5;0;0;15.5;19.5;Yes;0;No
21.09.2016;Cobar;13;16;06.2;02.6;NA;NW;43;WNW;W;19;24;96;84;1010.5;1010;8;8;14.8;14.9;Yes;01.4;Yes
15.06.2010;CoffsHarbour;09.8;17.4;03.8;0.4;03.1;SSW;31;SW;W;19;15;76;89;1031.2;1028.5;5;7;15;14.6;Yes;0.8;No
19.04.2016;Cobar;14.4;28.9;0;04.6;NA;ENE;24;ENE;SE;13;9;55;25;1019.9;1017.1;7;5;20.3;28;No;0;No
13.01.2015;Cobar;21.1;29.5;1;01.8;NA;NE;39;NE;N;24;20;82;67;1004.2;1001.5;7;7;22.9;28.1;No;02.4;Yes
18.12.2008;Albury;13.5;22.9;16.8;NA;NA;W;63;N;WNW;6;20;80;65;1005.8;1002.2;8;1;18;21.5;Yes;10.6;Yes
13.07.2010;Cobar;11.7;17.4;0.6;2;0;NNW;41;NNE;N;17;15;96;98;1015.9;1012.1;8;8;15.3;15.5;No;27.8;Yes
07.07.2016;Cobar;07.6;13.6;0;NA;NA;SW;31;SW;SW;13;11;84;73;1020.4;1018.8;7;4;09.8;13.2;No;0;No
10.12.2014;Albury;15;29.7;0;NA;NA;SSE;33;S;SSE;7;20;72;37;1012.4;1007.5;8;7;19.7;28.2;No;01.4;Yes
16.02.2011;Albury;18.9;22;0.2;NA;NA;ENE;31;NA;NE;0;13;80;85;1017.6;1016.1;8;NA;20.7;20.6;No;05.8;Yes
21.06.2017;Cobar;05.8;19.1;0;NA;NA;SE;24;SE;S;7;9;71;34;1027.6;1025.3;NA;NA;11.2;19.1;No;0;No
16.09.2010;CoffsHarbour;05.9;20.9;0;04.8;08.4;ENE;31;NW;ENE;7;17;32;36;1017;1013.1;6;4;17.5;20.4;No;0;No
21.10.2011;CoffsHarbour;13.2;23.3;0;03.8;11.8;NE;44;NNW;NE;13;31;64;64;1026.4;1023.2;2;1;21;22.8;No;0;No
22.06.2010;CoffsHarbour;13.6;17.8;04.4;02.2;02.6;SSW;41;SW;SSW;19;28;90;71;1034.3;1031.9;7;7;15.3;16.6;Yes;11;Yes
27.03.2014;BadgerysCreek;19;20.3;11.8;NA;NA;NNE;30;NNE;N;9;6;87;83;1022.3;1020.2;NA;NA;19.4;19.4;Yes;03.4;Yes
26.10.2010;Albury;08.8;23.5;0;NA;NA;WNW;33;SE;NW;7;20;80;35;1017.9;1015.6;NA;NA;14.8;23;No;01.6;Yes
10.10.2012;Cobar;10.1;25.8;0;8;NA;NW;52;SE;WNW;15;13;28;18;1012.5;1008.2;0;1;17;23.9;No;2;Yes
19.12.2010;BadgerysCreek;12.4;25.5;0.4;NA;NA;SW;44;NA;NNE;0;15;86;56;1003.9;995.1;NA;NA;15.4;24;No;02.4;Yes
23.02.2015;Albury;18.4;35.9;0;NA;NA;W;50;SSE;NE;6;9;65;33;1014.6;1010;NA;1;23.8;33.8;No;8;Yes
30.08.2009;Albury;06.3;11.1;13.4;NA;NA;WNW;56;W;W;26;20;77;57;1014.2;1015.2;8;8;06.7;10.7;Yes;01.4;Yes
14.02.2010;BadgerysCreek;21.3;26.7;20.8;NA;NA;SW;39;NA;E;0;19;97;92;1007.6;1003.9;NA;NA;22.1;23.8;Yes;03.6;Yes
28.10.2011;Cobar;17.7;33.7;0;08.2;NA;ENE;39;NE;NNE;19;7;61;26;1015;1010.5;6;6;22.1;32.3;No;07.8;Yes
25.11.2010;CoffsHarbour;15.5;25.4;0;06.2;12.4;NE;41;NNE;NE;17;24;53;54;1023.3;1020.6;5;5;23.2;23.9;No;0;No
04.09.2011;CoffsHarbour;10.3;20.7;0;03.8;08.2;NE;30;WSW;NE;9;19;48;54;1029.7;1026.4;6;4;18.3;19.9;No;0;No
03.04.2014;Albury;17.6;21.6;01.6;NA;NA;WSW;17;NA;SE;0;9;94;81;1016.7;1016.9;8;8;19.1;21;Yes;9;Yes
15.07.2014;Albury;03.5;11.3;0.2;NA;NA;NE;24;SE;NE;6;13;96;90;1022.7;1018.1;8;8;6;11;No;07.8;Yes
21.04.2016;Cobar;17.9;31.7;0;06.6;NA;NE;26;NE;SW;19;7;37;16;1021;1017.7;3;2;23.5;31.5;No;0;No
05.04.2009;CoffsHarbour;19.4;23.3;17.4;03.2;01.1;SW;35;SW;WSW;22;20;95;95;1017.5;1014.8;8;7;19.6;19.8;Yes;09.4;Yes
27.02.2014;BadgerysCreek;18.4;21.9;06.4;NA;NA;SSE;24;WSW;SE;9;13;90;79;1017.4;1019.1;NA;NA;19.8;20.7;Yes;01.8;Yes
12.10.2009;Albury;05.8;23.3;0;NA;NA;W;59;SSE;NE;9;20;88;64;1007.9;999.4;NA;1;11;19;No;2;Yes
26.01.2016;Albury;18.7;34.2;0;NA;NA;SE;31;SE;SSE;19;11;48;33;1015.7;1012.3;NA;1;23.3;32;No;19.4;Yes
17.12.2011;CoffsHarbour;16.1;23.7;0;06.6;10;S;37;SSW;SSE;20;24;56;53;1021.4;1020.1;3;1;21.3;23.1;No;0;No
21.06.2016;Albury;08.8;11.6;01.4;NA;NA;NNW;41;NW;NNW;9;24;89;84;1004.9;1003.4;7;8;10.4;10.4;Yes;12.6;Yes
20.12.2011;CoffsHarbour;19.6;27.5;0;05.2;07.8;SSE;46;NNE;SSE;7;22;66;67;1011.2;1012.1;1;7;24.9;25.6;No;0.6;No
08.09.2011;CoffsHarbour;10.9;21.7;0;02.8;07.2;SW;35;SW;ENE;17;11;70;75;1020.6;1016.3;6;5;19.4;19.6;No;1;No
08.02.2011;CoffsHarbour;18.1;22.5;1;3;0;SW;35;WSW;SW;17;15;82;79;1017.8;1017;8;8;19.3;21.7;No;0;No
11.05.2016;Cobar;07.5;17.3;0.2;01.6;NA;WSW;31;SSW;WSW;13;17;72;48;1023.1;1020.4;NA;NA;12.2;17;No;0;No
16.04.2016;Cobar;19.1;29.5;0;14;NA;SW;41;N;SW;17;13;26;25;1019.9;1016.5;7;7;25.7;27.8;No;0;No
21.01.2012;Cobar;19.9;31.8;0;NA;NA;NNE;43;SE;ESE;6;17;73;40;1012.5;1010.1;1;8;22.5;29.4;No;10;Yes
05.07.2011;CoffsHarbour;11.2;20.6;0;2;09.6;WNW;41;WNW;W;9;17;46;26;1014.6;1009.7;0;1;17.3;20.3;No;0;No
29.12.2009;CoffsHarbour;21.1;25.8;11;03.6;01.9;S;37;SW;S;19;24;96;81;1017.6;1017.3;8;6;22.1;24;Yes;34.2;Yes
02.05.2009;CoffsHarbour;12.2;23.7;0;06.4;06.4;SSE;41;NW;NNE;13;26;70;61;1023.8;1020.5;7;6;18.3;20.9;No;0;No
18.09.2016;Cobar;12;19;10.8;1;NA;WSW;56;NNE;WSW;19;31;100;95;1006.9;1006.6;8;8;14.7;14.3;Yes;04.2;Yes
03.06.2017;Cobar;-0.5;18.2;0;NA;NA;SSE;19;SSE;SE;7;9;68;28;1032.1;1028.3;NA;NA;07.3;17.4;No;0;No
25.09.2015;BadgerysCreek;10.2;16.4;0;NA;NA;S;46;SSW;SSE;20;15;63;79;NA;NA;NA;NA;14.4;14.3;No;01.8;Yes
11.02.2009;BadgerysCreek;15.5;22.1;04.6;NA;NA;S;39;SSW;SE;13;11;79;70;1011.8;1012.1;NA;NA;16.7;19.5;Yes;04.2;Yes
30.10.2009;CoffsHarbour;17.5;24.2;0;03.8;10.3;NNE;41;NE;NE;13;28;60;60;1023.4;1021.3;5;1;22.2;23.1;No;0;No
30.01.2016;BadgerysCreek;17.4;29.1;33;NA;NA;ESE;98;WSW;ESE;4;17;83;69;1004.8;1001.7;NA;NA;22;28.5;Yes;38.4;Yes
03.10.2009;BadgerysCreek;13.3;15.4;04.2;NA;NA;SSW;41;SW;S;24;22;74;78;1012.9;1014.7;NA;NA;14.1;14.1;Yes;7;Yes
27.06.2016;Cobar;04.7;09.7;03.2;NA;NA;SW;30;SW;SSW;15;13;94;65;1020.7;1020.4;7;NA;05.4;08.6;Yes;0;No
04.06.2015;Albury;-1.2;09.9;0.2;NA;NA;NNE;17;ENE;ESE;4;11;99;76;1023.5;1018.6;8;8;02.6;9;No;06.4;Yes
04.11.2011;CoffsHarbour;16.5;22.7;02.2;04.4;0.3;WSW;24;WSW;SE;15;9;83;67;1018.2;1017;7;7;17.9;21.2;Yes;0;No
06.08.2010;CoffsHarbour;05.9;17.5;0.2;02.4;10.1;SW;35;SW;S;15;22;49;34;1019.8;1017.1;0;1;13.7;16.9;No;0;No
12.03.2017;Cobar;19.5;36.3;0;NA;NA;W;52;NNE;N;19;20;24;9;1007.6;1003.9;NA;NA;23.4;34.7;No;0;No
11.07.2011;CoffsHarbour;02.5;20.7;0;01.2;09.7;SW;28;NNW;NE;2;13;64;38;1017.4;1017.5;1;1;12.2;18.4;No;0;No
24.08.2011;CoffsHarbour;13.1;20.2;19;2;08.3;SSW;39;SW;S;19;28;69;99;1028.7;1025.7;5;2;16.1;18.9;Yes;0;No
28.12.2015;Cobar;14.5;30.6;0;10.4;NA;ESE;43;E;ENE;24;15;41;18;1019.3;1016.8;0;0;20.2;29;No;0;No
22.12.2013;Albury;25.2;36.4;0;NA;NA;SW;39;ENE;WSW;15;22;36;22;1007.7;1006.6;NA;NA;29.4;35;No;05.2;Yes
22.04.2009;BadgerysCreek;13.7;21.9;08.4;NA;NA;SE;39;SW;SSE;17;20;85;60;1024.8;1022.8;NA;NA;17.3;19.4;Yes;01.6;Yes
17.07.2011;Albury;05.3;11.1;0;NA;NA;W;31;SE;SSE;7;9;86;95;1024;1021.2;8;8;08.4;09.5;No;08.8;Yes
23.06.2016;Cobar;08.3;15;0;01.8;NA;NW;33;NNE;NW;9;20;87;88;1013.1;1008.2;8;7;10.5;13.6;No;02.6;Yes
09.02.2012;BadgerysCreek;17.1;24.7;1;NA;NA;NNE;31;SSE;WSW;6;9;84;95;1013.9;1012.3;NA;NA;20.6;20.7;No;48.2;Yes
22.10.2010;CoffsHarbour;14.3;23.4;0;04.8;08.7;NE;48;N;NE;13;35;58;56;1022.5;1019.1;2;1;21.2;22.1;No;0;No
13.10.2011;CoffsHarbour;16.5;19.4;34.2;06.4;0.6;WSW;37;WSW;SSW;20;15;77;77;1021.9;1020.5;8;7;17.3;18.1;Yes;55;Yes
31.10.2009;CoffsHarbour;14.7;24;0;04.8;10.9;SSW;39;S;SSW;15;28;70;65;1022.8;1021.9;3;5;21.7;23.4;No;0;No
11.03.2016;Cobar;25.8;38.4;0;10.6;NA;W;50;NNE;N;15;17;39;22;1015.3;1012.5;7;6;28.9;38.3;No;04.8;Yes
02.04.2010;CoffsHarbour;15.6;25.5;0;04.2;09.4;SW;37;SW;SSE;20;22;66;55;1018.2;1016.2;1;2;21.2;24.6;No;0.4;No
28.09.2016;Albury;05.3;17.9;01.8;NA;NA;NE;31;ENE;NE;7;19;78;49;1014.6;1007.4;NA;NA;13.1;17.2;Yes;20.6;Yes
18.02.2016;Cobar;14.6;33;0;10.6;NA;SW;35;SSW;WSW;9;19;43;20;1009.7;1006.8;0;0;21;31.7;No;0;No
02.01.2017;Cobar;20;32;0;NA;NA;S;41;S;SSW;20;20;NA;NA;1010.3;1009.3;NA;NA;23.1;30.2;No;0;No
28.08.2009;Albury;01.1;18.6;0;NA;NA;NNW;24;ESE;E;7;11;87;51;1016.9;1013.3;NA;NA;07.2;17.6;No;04.2;Yes
11.06.2011;CoffsHarbour;07.2;16.6;0;04.8;0;SW;41;SW;SW;24;17;61;82;1020.2;1019.2;8;8;15.1;15.1;No;25.2;Yes
16.12.2010;CoffsHarbour;20.1;29.8;0;06.6;05.6;NW;35;WNW;SW;7;11;66;57;1005.8;1004.1;7;5;25.5;26.8;No;10;Yes
18.09.2013;Albury;11.2;18.7;0.2;NA;NA;WNW;70;WNW;NW;11;11;92;76;1003;999.6;8;8;13.3;16;No;01.2;Yes
01.03.2012;Albury;17.1;20.9;104.2;NA;NA;SE;57;N;SE;7;20;97;88;1002;1001.9;8;8;19.5;18.5;Yes;36.6;Yes
28.10.2010;CoffsHarbour;17.2;22.8;0;04.4;06.3;S;33;SSW;SSE;20;15;74;66;1018.8;1017.5;6;1;20.8;22;No;18.8;Yes
19.05.2015;Cobar;14.5;22.5;05.4;0.2;NA;WSW;43;NE;WNW;15;17;86;66;1017.5;1013.4;5;5;16.4;21.1;Yes;07.6;Yes
20.02.2015;BadgerysCreek;17.3;28.4;0.2;NA;NA;ENE;24;WNW;E;4;13;96;57;1018.2;1015.4;NA;NA;21.9;27.5;No;04.4;Yes
14.03.2017;Cobar;16.4;28.5;0.6;NA;NA;ESE;43;E;E;19;26;76;43;1013.5;1012.3;8;1;19.1;27.1;No;0.2;No
02.05.2011;CoffsHarbour;12.8;22.6;0;02.4;06.5;SW;30;SW;S;15;17;58;60;1014.9;1013;7;7;20.5;21.4;No;0;No
10.06.2013;BadgerysCreek;04.3;15;0;NA;NA;WSW;7;N;NNW;4;4;100;100;1021.5;1019;NA;NA;09.5;13.8;No;3;Yes
23.03.2011;CoffsHarbour;18.5;29.5;01.4;4;05.2;WNW;20;NNW;ENE;7;13;80;56;1004.1;1002.1;7;7;22.5;26.9;Yes;0;No
22.07.2015;Cobar;9;13.7;0.2;01.6;NA;NNE;43;NNE;NNE;28;7;75;97;1022.9;1023.7;8;8;12.9;12.3;No;07.4;Yes
27.02.2011;CoffsHarbour;19.8;31.7;0;03.8;08.7;NNE;50;NNW;NE;11;33;67;65;1011.3;1008.2;5;2;24.9;28.8;No;0.8;No
11.09.2010;CoffsHarbour;09.9;20.7;0;04.8;10.7;WSW;35;W;SSE;20;15;34;46;1017.8;1017.2;1;1;18;19.7;No;0;No
04.09.2011;Albury;06.5;16.8;0;NA;NA;ENE;31;ENE;E;9;11;65;68;1024.2;1021.8;NA;NA;14.5;15.6;No;03.2;Yes
15.03.2014;BadgerysCreek;14.9;29.6;0;NA;NA;NW;78;NA;NE;0;7;92;49;1012.8;1007.9;NA;NA;18.3;28;No;08.4;Yes
05.08.2011;CoffsHarbour;10.6;22.1;0;02.6;10;N;43;NW;N;17;26;54;37;1029.3;1024.5;2;1;18.4;20.9;No;0;No
05.01.2013;Albury;19.8;43.4;0;NA;NA;NW;81;S;ESE;7;11;36;17;1012.4;1009.8;NA;1;30.7;42.4;No;12.6;Yes
17.03.2012;BadgerysCreek;18.6;21;39.2;NA;NA;SW;28;SSW;SE;4;11;98;81;1014;1015.1;NA;NA;18.7;21;Yes;2;Yes
19.11.2012;BadgerysCreek;08.6;22;0;NA;NA;S;50;W;S;7;22;45;46;1014.1;1015.1;NA;NA;17.6;20.4;No;01.4;Yes
21.02.2017;Cobar;12.8;31.7;0;NA;NA;ESE;28;ESE;E;17;9;26;12;1018.6;1015.4;NA;NA;20.2;29.7;No;0;No
25.07.2011;CoffsHarbour;04.9;19.7;0;02.8;08.8;WSW;22;WNW;NNE;2;11;67;50;1019.9;1017.7;1;6;13.7;17;No;0;No
31.10.2015;Albury;17.1;21.7;05.4;NA;NA;ENE;28;SE;NE;15;19;90;77;1017.3;1015.1;7;8;18.2;19.2;Yes;15.2;Yes
05.02.2017;Albury;18.9;32.6;0;NA;NA;WSW;52;SSE;SSE;6;15;49;40;1010.3;1008;1;NA;23.3;29.9;No;03.4;Yes
27.01.2016;Cobar;26.4;30.6;0;12.6;NA;ESE;54;NE;N;24;11;58;55;1008.2;1005.5;7;7;27;29;No;07.4;Yes
27.03.2016;Cobar;12.9;27.7;0;09.2;NA;WSW;31;S;SW;9;17;46;24;1017.9;1015.1;1;3;17.1;26.5;No;0;No
24.11.2011;Albury;10.8;26;0;NA;NA;NA;NA;SE;NA;19;NA;44;NA;1024.5;NA;NA;NA;17.2;NA;No;11;Yes
14.03.2009;CoffsHarbour;18.2;28.2;0;06.8;9;NNE;50;NNW;NE;13;35;67;68;1016.3;1012.8;1;1;24;25.9;No;03.2;Yes
24.03.2016;Cobar;17;31.8;0;06.6;NA;W;30;E;SE;13;9;30;18;1019.3;1016.7;1;1;22;30.7;No;0;No
03.02.2010;Cobar;22.7;29.9;0;13.2;0.8;E;56;E;NNW;24;24;59;87;1008;1005.9;7;8;24;22.2;No;36;Yes
11.10.2009;CoffsHarbour;12.1;19.8;11;05.6;03.3;NA;NA;WSW;NE;9;20;86;68;1024.7;1019.9;7;7;14.7;18.1;Yes;0.2;No
01.01.2011;CoffsHarbour;17.8;27.1;0;6;13;NE;52;NNW;NE;6;31;58;66;1015.9;1013.3;2;1;25;26.6;No;0;No
09.12.2010;BadgerysCreek;21.5;31.2;2;NA;NA;N;46;NW;N;2;17;94;63;1011;1007.9;NA;NA;22.9;28.8;Yes;02.6;Yes
02.12.2009;CoffsHarbour;14;23.3;05.2;05.2;09.5;S;46;SW;SSE;26;28;62;59;1019.3;1018.7;2;6;19.7;21.9;Yes;03.6;Yes
20.07.2010;CoffsHarbour;07.5;17.6;09.8;02.6;09.4;SSW;41;SW;SSW;17;22;75;49;1020;1018.7;1;6;13.1;16.9;Yes;0;No
15.04.2017;Cobar;12.3;28.2;0;NA;NA;SSW;26;E;SW;9;13;29;15;1020.7;1016.9;NA;NA;21.5;27.2;No;0;No
12.07.2010;CoffsHarbour;12.6;20.9;0;02.8;07.8;SSE;20;N;S;6;17;68;74;1022.4;1020.4;7;5;17.4;19.4;No;0.4;No
03.12.2016;Cobar;20;40;0;07.8;NA;W;41;NE;WSW;22;19;NA;NA;1010.8;1008.8;NA;NA;31.5;38.1;No;0;No
26.09.2013;Albury;10.3;16.7;0.8;NA;NA;W;70;WNW;W;35;35;84;50;1006.6;1011.3;8;6;10.3;15;No;03.6;Yes
26.09.2010;CoffsHarbour;12.3;24.7;0;03.6;05.9;S;35;SSW;S;17;15;36;69;1019.4;1018;5;7;22.9;21.8;No;0;No
24.10.2010;BadgerysCreek;11.8;16.9;4;NA;NA;S;35;SW;SSW;17;19;90;92;1022.3;1021.6;NA;NA;11.8;13.6;Yes;7;Yes
21.01.2011;CoffsHarbour;18.9;27;0.8;4;08.7;S;30;SW;ESE;19;17;71;62;1014.2;1013.2;4;5;23.9;26.3;No;0.2;No
11.10.2012;BadgerysCreek;11.7;20;06.2;NA;NA;W;37;NA;NNE;0;13;97;56;1005.8;1003.3;NA;NA;12.8;18.8;Yes;09.8;Yes
11.07.2015;Albury;8;13.9;02.4;NA;NA;NNE;43;NNE;N;13;19;85;80;1012;1005.2;7;8;11.2;12.5;Yes;05.4;Yes
08.02.2017;BadgerysCreek;20;25.4;22;NA;NA;E;43;E;E;17;17;91;99;1022.3;1021.5;NA;NA;24.7;23.5;Yes;17;Yes
02.10.2009;Albury;11.7;22;0;NA;NA;SE;30;S;SSW;4;11;68;55;1009.6;1004.9;NA;NA;16.1;20.6;No;03.2;Yes
11.02.2012;BadgerysCreek;16.8;25.4;7;NA;NA;W;63;SW;SSW;9;7;91;96;1011.6;1010.8;NA;NA;18.5;17.9;Yes;06.6;Yes
01.06.2009;CoffsHarbour;10.7;19;0.4;01.4;03.6;SW;33;SW;SW;17;19;80;85;1030.9;1028.1;5;7;15.1;16.1;No;11.2;Yes
02.11.2010;CoffsHarbour;14.3;22.1;02.6;01.8;12.4;N;24;SSW;E;11;15;52;42;1013;1011.9;1;1;19.6;21.8;Yes;0;No
01.05.2015;BadgerysCreek;13.1;20.6;1;NA;NA;SSE;26;SSW;SE;9;11;96;76;1028.3;1024.3;NA;NA;16.1;19.1;No;07.4;Yes
18.09.2012;Albury;5;16.5;0;NA;NA;NNW;33;SW;SE;11;13;85;68;1017.4;1013.4;8;4;11.2;15.4;No;13.2;Yes
31.08.2009;Albury;06.7;14.2;01.4;NA;NA;NW;39;NW;NW;19;22;90;72;1018.9;1016.8;7;5;09.7;13.9;Yes;3;Yes
13.04.2016;Cobar;13.3;29.1;0;6;NA;E;31;ESE;E;17;15;51;21;1023.6;1020.3;0;1;19.1;28.5;No;0;No
03.10.2009;Albury;08.5;13.5;03.2;NA;NA;SSE;31;ESE;ESE;17;11;87;75;1014;1015.1;7;7;09.6;13;Yes;01.8;Yes
25.03.2011;CoffsHarbour;13.8;26;0;05.6;11.2;ENE;30;NA;NE;0;15;61;46;1009.4;1007.9;0;1;21.5;25.4;No;0;No
07.05.2011;CoffsHarbour;08.9;21.7;0;4;09.9;SW;35;WSW;SSE;15;15;46;47;1017.9;1014.9;1;3;18.3;20.6;No;0;No
13.05.2009;CoffsHarbour;08.2;21.3;0;3;09.9;SE;17;NA;ESE;0;11;67;38;1016.9;1013.7;1;1;17.4;21;No;0;No
23.01.2011;BadgerysCreek;17.6;32.4;0;NA;NA;ENE;33;NNE;NA;13;NA;65;NA;1012.8;NA;NA;NA;23.6;NA;No;01.2;Yes
02.09.2009;CoffsHarbour;07.8;21.8;0;3;10.2;NE;35;SE;NE;11;24;61;59;1024.1;1021;2;2;19;20.8;No;0;No
19.05.2009;BadgerysCreek;11.4;21.4;1;NA;NA;ESE;30;SW;E;4;17;99;51;1024.7;1021.3;NA;NA;14.2;19.8;No;17.2;Yes
19.01.2017;Albury;14.9;33.3;0;NA;NA;SSE;24;SSE;SE;20;13;52;29;1011.3;1006.5;NA;NA;20.8;31.5;No;18;Yes
16.03.2016;Cobar;19.6;24.8;22.4;06.4;NA;ESE;33;ESE;E;20;13;81;91;1014.6;1013.1;7;7;20;21.1;Yes;35;Yes
14.07.2012;Albury;09.8;14.5;14.2;NA;NA;WNW;48;N;NW;11;19;97;72;1012.1;1010.2;7;7;10.3;13;Yes;09.4;Yes
02.12.2014;Cobar;22.3;38.7;0.2;12.4;NA;NNW;65;NNW;W;20;19;41;20;1009.7;1006.6;6;7;29.6;36.8;No;03.6;Yes
30.11.2010;Albury;14.4;23.3;01.6;NA;NA;SE;35;SE;NE;22;13;69;81;1015;1014.3;NA;NA;17.4;19.5;Yes;12;Yes
12.03.2011;Cobar;20.2;33.2;02.6;04.6;NA;ENE;33;NE;NNE;17;13;64;37;1016.9;1015.2;1;7;24.1;31.4;Yes;04.4;Yes
16.01.2010;BadgerysCreek;20.5;29.5;0;NA;NA;W;63;NNE;N;15;17;74;57;1014;1009;NA;NA;22.9;27.3;No;06.4;Yes
28.05.2010;Cobar;12.1;18.6;0;02.4;01.5;NNE;31;NE;NE;11;17;84;57;1017.5;1012.2;7;7;14.3;17.6;No;03.6;Yes
19.04.2017;Cobar;16.6;28.9;0;NA;NA;ENE;37;ENE;NE;22;20;45;22;1026.7;1023.1;NA;NA;22.1;28.2;No;0;No
08.02.2010;Cobar;22.7;30.4;0;5;04.2;E;35;ENE;SSW;13;6;80;76;1018.1;1016.2;7;7;24.5;25.9;No;09.6;Yes
